,Open,High,Low,Close,Adj Close,Volume
1112,-1.0023277554531569,-1.0137545738159779,-0.9965975884641478,-0.9974197685305028,-0.9527966790698638,-0.3839777410308138
1113,-0.9967827481726497,-1.0141382633851137,-1.0001102448079158,-1.0103179150007118,-0.9624319173495318,-0.5424833483532028
1114,-1.009678113941271,-1.0276961731092498,-1.003102603989874,-1.0101889077397168,-0.9623352865496347,-0.5913925093028065
1115,-1.0207681285022854,-1.0386960074134253,-1.0226176505670526,-1.0292782032100656,-0.9765945813778828,-0.368340118142165
1116,-1.020381293319958,-1.035370450531153,-1.031204219020887,-1.0463037565507416,-0.9893132765019204,0.04206430383971348
1117,-1.0421744872596599,-1.0536608854786007,-1.0388801893813682,-1.0492702786463037,-0.991529000050395,-0.18424869805090163
1118,-1.0581647150220188,-1.0706722699255629,-1.050068816085617,-1.0575251826742627,-0.9976950734713089,-0.29224811059676115
1119,-1.061388556464174,-1.0629979925036597,-1.0478571368269325,-1.0595888345169102,-0.9992369022239803,-0.23863102701153238
1120,-1.049911693825467,-1.0661956187548736,-1.0491581269220467,-1.0646190987421453,-1.0029946551860995,-0.3392940654149514
1121,-1.0697705700045095,-1.0513585817872217,-1.0611273294693206,-1.0412734923255065,-0.9855553479614497,0.4977512891225515
1122,-1.0355978249269313,-1.040742539376222,-1.0240487539827123,-1.026827529584433,-0.9747644529719952,0.14831696063737287
1123,-1.0194786177161548,-1.0128592384656379,-1.0081765030899095,-1.007867241375079,-0.960601513034806,0.04352825151439549
1124,-1.007228058922062,-1.0041616950623367,-0.9926945401186188,-0.9903257492774484,-0.9474974986770196,0.4641303999119566
1125,-0.9820820311964213,-1.0003244923988601,-0.994385896195432,-1.0069643711221645,-0.9599265647688935,-0.14595315774274256
1126,-1.0098070933896888,-1.0124755361059974,-0.9947761841169445,-0.9974197685305028,-0.9527966790698638,-0.3157710880058563
1127,-0.9969117276210675,-1.0041616950623367,-0.9846283729068428,-0.9953560135026835,-0.9512551387673414,-0.1866276130222599
1128,-0.9947195412311333,-1.0105569475647642,-0.9960771742120585,-1.001934093998783,-0.9561689246785717,-0.11444501119901829
1129,-0.9988460582770922,-1.015417301095094,-0.9984189798013201,-1.002450032755738,-0.9565546201516453,-0.3205455537176033
1130,-1.0148362731440854,-1.0283357367310078,-1.0063551117527372,-1.0206364708713185,-0.9701400201840903,-0.4414709588001438
1131,-1.0278606312564902,-1.0431726713746194,-1.0254798704084032,-1.0416604109233198,-0.985843923523504,-0.12569079106362102
1132,-1.0497827014816834,-1.0504632592273868,-1.033155736688636,-1.049012354411339,-0.9913359140289527,-0.29349579327404696
1133,-1.0394664733436152,-1.0536608854786007,-1.0308139310993745,-1.048367408393389,-0.9908542524454558,-0.4555780909379887
1134,-1.0478483837210244,-1.0559631763794743,-1.0465560556616007,-1.0404995261484151,-0.9849770430367452,-0.29076752715304865
1135,-1.0484931906955528,-1.0553237150817567,-1.0414821565615653,-1.0443690087839173,-0.987867514190159,-0.25177328454560954
1136,-1.0541671774244776,-1.0472656329761731,-1.0369286587035882,-1.0504311634212082,-0.9923960811981272,-0.30109833972097516
1137,-1.0459141562279257,-1.063509625494359,-1.055533003107165,-1.070552233220295,-1.0074267669725223,-0.22587139216515617
1138,-1.0545540255021704,-1.0715676052759027,-1.0680226199065284,-1.0844822572044137,-1.017832054278079,-0.2819838411049566
1139,-1.080731605117106,-1.0901139014854675,-1.0742674868513495,-1.0812577205868614,-1.0154234328278244,-0.3242054229043083
1140,-1.0839554465592613,-1.0681142200866118,-1.0672420570735344,-1.0528818370468411,-0.9942266736325154,-0.18737622262863138
1141,-1.0523618391122365,-1.05724230362299,-1.0647701121436652,-1.082289598100771,-1.0161939709648353,-0.12011780843841109
1142,-1.0869214193721415,-1.085381376262156,-1.0866269773201365,-1.0779041767083142,-1.012918368697335,-0.0622253322123496
1143,-1.0896294332881864,-1.0892185661351277,-1.0724460825041464,-1.0806127745689116,-1.0125318204151257,-0.3594732532489205
1144,-1.0778946117526436,-1.089346407232651,-1.074787901103439,-1.087319862326006,-1.0175565843858354,-0.2415589223608964
1145,-1.0867924399237239,-1.0792418954883107,-1.0697139889933724,-1.0646190987421453,-1.0005505292849028,-0.18724313647638757
1146,-1.070802212161365,-1.075148933886757,-1.065680814317267,-1.065650976256055,-1.00132375126243,-0.1636868875292315
1147,-1.0530065429238387,-1.0655560551331158,-1.0429132599772253,-1.0530107540208107,-0.9918544219836496,-0.277608633849941
1148,-1.0607437494896457,-1.0743815291674759,-1.0607370415478081,-1.0723579737261242,-1.0063483271134774,-0.2580283337010691
1149,-1.0771209155972579,-1.0835907183519813,-1.065680814317267,-1.069133437108572,-1.0039325320334318,-0.3721497092501443
1150,-1.0691257501346152,-1.0782187190404473,-1.063729296649518,-1.0789360542222237,-1.011275783053506,-0.42099232712362605
1151,-1.0826659357731307,-1.0860209398839138,-1.0732266583471715,-1.079322972820037,-1.011565512416156,-0.29898559705410455
1152,-1.0729944114466647,-1.0904976038451082,-1.0870172652416488,-1.1031845308917774,-1.0294410315138773,-0.3417727950004925
1153,-1.1129700195386594,-1.1154390374425553,-1.1064022765584682,-1.1193072139795386,-1.0415186649938484,-0.0319149610388197
1154,-1.1187728954484415,-1.1275900811496926,-1.108613955817153,-1.1193072139795386,-1.0415186649938484,-0.3894841805799018
1155,-1.116838667955343,-1.1233691889170805,-1.1054915743848666,-1.1095046871529122,-1.034175702423923,0.03258191549234134
1156,-1.1155490540062862,-1.1224738663572456,-1.106662438149404,-1.1180174122306643,-1.0405528461060005,-0.20995096120298926
1157,-1.1174833717669452,-1.1275900811496926,-1.1168102363494747,-1.1282069608402758,-1.0481865037195095,-0.08050804237684431
1158,-1.1276707236195218,-1.13974102253279,-1.1182413527751656,-1.1231766966150407,-1.0444176642386223,-0.45308272558341706
1159,-1.1226415438651254,-1.1136483795323806,-1.1057517359758025,-1.1029266066568126,-1.0292480458229214,-0.37719034726637896
1160,-1.0851159778969741,-1.1013695075182248,-1.0798618002034743,-1.0955746760669398,-1.023739977356997,-0.35514795330099636
1161,-1.0962060053533542,-1.0981718812670112,-1.0822036057927358,-1.082031583578781,-1.0135947466726816,-0.3789204672455486
1162,-1.0831817504038757,-1.0957416597350784,-1.0836347222184266,-1.0928660782063426,-1.0217110315506206,-0.4305745300851811
1163,-1.0923374600995968,-1.0908812934142438,-1.0780404088663018,-1.0772593209773897,-1.0100195701135344,-0.433568968510667
1164,-1.0767340675195651,-1.087427908224953,-1.0663313548999327,-1.0812577205868614,-1.0130151123690296,-0.18186978307954335
1165,-1.0723495915767707,-1.0870441035412721,-1.0639895493106712,-1.0808707890909017,-1.0127248061060814,-0.4801324860269734
1166,-1.0771209155972579,-1.0629979925036597,-1.062688559215557,-1.048625422915379,-0.9885692506959908,-0.19183460872879934
1167,-1.049395866299356,-1.0461145258972513,-1.0340664388622376,-1.0345663916702654,-0.9780369951596545,-0.31465649148081426
1168,-1.0340503423485996,-1.0508470511205625,-1.0287323781712663,-1.0428212054111992,-0.9842207643701407,-0.6013906064901234
1169,-1.0455272178826727,-1.0617189675841843,-1.043823962150827,-1.0599757531147236,-0.997071895736477,-0.5711135068546545
1170,-1.0541671774244776,-1.068625840286806,-1.050979518259219,-1.0535266798796192,-0.992240694357021,-0.4747092253230377
1171,-1.0504275213515775,-1.059800366252446,-1.0446046290640694,-1.0594598272559153,-0.9966854352434432,-0.5562244935723772
1172,-1.0588095219965472,-1.049567923877047,-1.0453852049070942,-1.0353403449492105,-0.9786168301242796,-0.48177942716099065
1173,-1.0348241287715458,-1.044195937356018,-1.030944057429951,-1.0464327638117366,-0.9869266650521615,-0.5971817569254126
1174,-1.0330187904593044,-1.0306380276318814,-1.0171534505354738,-1.0202494490883334,-0.9673118291802272,-0.225272504480059
1175,-1.018962790190044,-1.0335797926209782,-1.0132504021899449,-1.030438997697945,-0.9749452986740736,-0.39194627439641244
1176,-1.0214129483721794,-1.0385680767823666,-1.023007925478534,-1.0248927818176086,-0.9707902746089907,-0.362035161679614
1177,-1.0243788180221336,-1.0248822492176768,-1.0088270436725753,-1.0086411946540241,-0.9586159099986362,-0.4011458546702665
1178,-1.0046489212915086,-1.0201498263184055,-0.9949063104475211,-1.0025790529148795,-0.9540742373208572,-0.3825637006632232
1179,-1.0061964038698405,-1.0118359724842396,-0.993214941360677,-0.9961299796797749,-0.9492432240610635,-0.3921625393938087
1180,-0.9969117276210675,-1.0149056681043949,-0.9995898305558266,-1.0179277698255493,-0.965572612736501,-0.41413839028306937
1181,-1.0143204456179746,-1.0198939522657833,-0.9997199568864032,-1.0082541599728925,-0.9583259925163238,-0.4537315205756057
1182,-1.0060674244214227,-1.0219404842285802,-1.0073959272468844,-1.0225711154529709,-0.9690511459544402,-0.3936930301446126
1183,-1.0355978249269313,-1.039079709773066,-1.0183243143000114,-1.0273434683413876,-0.9726266235050469,-0.3726155107829977
1184,-1.0098070933896888,-1.0027547267212977,-0.995166472038457,-0.9858114109110218,-0.9415134122174691,0.14355913069465634
1185,-1.0087754383374676,-1.0127313078345794,-0.9984189798013201,-1.0052876507754767,-0.956103948147194,0.19998765924603581
1186,-1.0162547762739995,-1.019638193327706,-0.9984189798013201,-1.0094150447477974,-0.95919526839345,-0.15696603684091862
1187,-1.001167224115444,-1.017975453258085,-0.9939956212839505,-1.0041267660005722,-0.9552338194609316,-0.43974083882097414
1188,-1.0036172791346534,-1.0215567818689395,-1.003362752570779,-1.013542451618264,-0.9622874414488422,-0.30655487196297176
1189,-1.013030934831844,-1.0247544081201532,-1.0079163414989734,-1.0095440520087924,-0.9592919995238337,-0.40771698343730506
1190,-1.009033397234303,-1.0218125535975215,-0.9997199568864032,-1.0067064468871998,-0.9571664103762493,-0.37456189575956356
1191,-1.005293741161403,-1.020533515887541,-0.9990695203839859,-1.0072223856441547,-0.9575526827496207,-0.4218407513441804
1192,-1.0038752380314888,-1.0062081247010934,-0.9874906057582243,-0.9984516460444124,-0.950982929615912,-0.3448005049640394
1193,-0.9865953963200731,-0.9964874048499287,-0.9731794935414403,-0.9861983424069816,-0.9418032293692951,-0.2689746697231232
1194,-0.9846611688269745,-1.000964068811123,-0.9816360267349153,-0.9965168982775883,-0.9495329534237137,-0.2194499853193919
1195,-0.9960090520172641,-0.993801309265374,-0.9821564409870046,-0.9776856173292294,-0.9354261734763931,-0.30148096240867617
1196,-0.9840163618524461,-0.9968711072095692,-0.9742203090355877,-0.9864563698271182,-0.9419967041713728,-0.4157520598790257
1197,-0.9859506925084709,-0.9958478412281708,-0.980074783978648,-0.9943242391739456,-0.9478902674493976,-0.37065249003740136
1198,-0.9865953963200731,-1.0033941880190154,-0.9783835189720523,-0.99561404092282,-0.9488570520181787,-0.604335137608518
1199,-1.0065832519475335,-1.0048011563600543,-0.9887915828433074,-0.9898099137056654,-0.9445085656923287,-0.4399071965112789
1200,-0.9840163618524461,-0.9990454674793846,-0.9764320013043033,-0.9881330901738059,-0.943252728991682,-0.3880867759813417
1201,-0.9969117276210675,-1.0129870667726566,-0.9997199568864032,-1.0112207852536264,-0.9605481246746291,-0.22332611950349313
1202,-1.0007803760377512,-1.0109406371338998,-0.9907431135210873,-0.9953560135026835,-0.9486634768856143,-0.34425152458603364
1203,-0.994848417516625,-1.0092779098547837,-0.9907431135210873,-0.9941952319129506,-0.9477940128888255,-0.44672786181377466
1204,-0.9936878861789121,-1.0022430937305984,-0.997118002716237,-1.0095440520087924,-0.9592919995238337,-0.18513039380951693
1205,-1.021283956028396,-1.0317891347108035,-1.0213166604719384,-1.0188307432636357,-0.9662490785010229,-0.22004887300448908
1206,-1.02270245915831,-1.0169522000671918,-1.0051841569179822,-1.0042557732615671,-0.9528785863708537,-0.20535948895057748
1207,-1.0095492247604136,-1.0183591556177256,-1.0047938689964697,-1.0141873976362141,-0.9603388603622243,-0.2897194737041286
1208,-1.0259263006004655,-1.0315333629822214,-1.016502909952808,-1.017798865749726,-0.9630517590956846,-0.3722827954023881
1209,-1.0123861278573156,-1.0050570176221714,-0.9945159314557912,-1.00051529788706,-0.9500690568374964,-0.3014476908706152
1210,-1.0061964038698405,-0.9856153988527717,-0.9919139642755939,-0.9703336867393568,-0.9273981167200991,-0.10589422591735288
1211,-0.9698314852976943,-0.9620809208058585,-0.955485838301434,-0.9531791261376859,-0.9145119700139429,0.010722514986293978
1212,-0.9526806230346963,-0.9581158898353636,-0.9342795267176597,-0.9409259256854267,-0.905307300017476,-0.2320432624754633
1213,-0.9427512300789552,-0.9522321679995952,-0.9294657761985292,-0.9416997757791999,-0.905889053802657,-0.4554117332476839
1214,-0.9343692294339856,-0.9417439666861191,-0.9203587934926056,-0.9387331633966123,-0.903660701154183,-0.16425250367626773
1215,-0.9194105535609218,-0.9318953162038958,-0.9180169879033442,-0.9281566832910411,-0.8957158810778262,-0.15363888303482312
1216,-0.9276635747574737,-0.9312557525821379,-0.9210093340752715,-0.9200308897092487,-0.8896122884674361,-0.14572025697631588
1217,-0.9130918501250289,-0.9160351155788855,-0.9093002931189332,-0.909067491005864,-0.8813767984301173,-0.025959355725908777
1218,-0.9143813609111595,-0.9280581263309241,-0.9037059667567776,-0.9173222918486513,-0.8875776990711889,-0.40562087653946494
1219,-0.9167025396448771,-0.9219187350906137,-0.9022748633411178,-0.9088094635857275,-0.8811830351778907,-0.40440646540024006
1220,-0.907804698578431,-0.9212791714688561,-0.8958999741459682,-0.910357279856592,-0.8823454892781435,-0.44009018997061417
1221,-0.9034203257985629,-0.8960818638187865,-0.8851016223532008,-0.8813364502986216,-0.8605464963370781,-0.21482524152891916
1222,-0.8750505597936933,-0.8756170686015236,-0.8583009844072709,-0.8599254755654888,-0.8444632058039351,-0.13680348477597998
1223,-0.8569970348222576,-0.8730590187625726,-0.8533571075575637,-0.8604414143224437,-0.8448511085477135,-0.34090773501090765
1224,-0.8598340281867201,-0.8790705689053594,-0.8563494667395218,-0.8720497719419247,-0.8535703796500583,-0.2600578975227873
1225,-0.8673132629603258,-0.8692218160990961,-0.8495841985526424,-0.8592806327327107,-0.8439789607104086,-0.26474918438938194
1226,-0.8563522149523635,-0.8745938154106302,-0.84724237995335,-0.8577328164618463,-0.8428161303708308,-0.5274778846877122
1227,-0.8580286769791131,-0.8772798982046797,-0.8759945355670288,-0.8808205115416667,-0.8601586939237862,-0.2791557603697754
1228,-0.8840772771456309,-0.8884075736063786,-0.87300229347535,-0.8759192545774267,-0.8564769287639481,-0.4846740509722937
1229,-0.8711819113770096,-0.8862332133365634,-0.8607728252568917,-0.8708889774540454,-0.8526985202629023,-0.43737855961864636
1230,-0.8666685591487236,-0.8715241197904751,-0.8475026456245344,-0.8555401573582035,-0.8411690423964158,-0.4707665480628146
1231,-0.8557075111407614,-0.8692218160990961,-0.83800527091685,-0.857603912386023,-0.8427191985794741,-0.7421624840260236
1232,-0.8495176968857256,-0.8667916968912036,-0.8421684808533146,-0.854508279844294,-0.84039401447013,-0.3951902493573556
1233,-0.8608655800760152,-0.8703730127115531,-0.8417781929318021,-0.8586356867147609,-0.8434943268362466,-0.38111638875757164
1234,-0.8518388627240776,-0.8596289373454548,-0.8363140059102543,-0.8426420108879946,-0.8314802276369089,-0.3550481386868135
1235,-0.8419094697683365,-0.8428734141606098,-0.8244748256133083,-0.8349031488021621,-0.825667217198305,-0.2917989448329383
1236,-0.8344301447271704,-0.8477337676909397,-0.8291584498018623,-0.83657986914885,-0.826926791209577,-0.420676247512047
1237,-0.8286271656544619,-0.8394199266472789,-0.8182300757587664,-0.8275512053141428,-0.8201445130226491,-0.4862378132611586
1238,-0.8199872963802172,-0.8386525219279976,-0.8216127098522061,-0.8414812292982616,-0.8306083682497529,-0.4953209431517993
1239,-0.835332807435608,-0.8400594902690365,-0.8229136869372893,-0.8338712712882523,-0.8248926658418303,-0.36907209197950597
1240,-0.8332695102265313,-0.838268819568357,-0.8203116286868745,-0.8234237984436761,-0.8170445016479922,-0.4451474637558793
1241,-0.8099289239760583,-0.8112808540081127,-0.8066511481229738,-0.798788287092991,-0.7985390952141483,-0.22603774985546096
1242,-0.7912306822976548,-0.7991299126250155,-0.7780290277696542,-0.7852452977900038,-0.7883661231502905,-0.1754982835408705
1243,-0.7847829994133441,-0.8046298297771033,-0.7752969212488493,-0.7925972412780229,-0.7938884385453109,-0.17939105349400222
1244,-0.7950992275514123,-0.8051413604437624,-0.788176825969725,-0.8007230348598152,-0.7999922318166741,-0.07265595939445896
1245,-0.8395883039299847,-0.848757033672338,-0.839696640003694,-0.850380872973827,-0.8372935139843508,0.4751266432411022
1246,-0.8679580699348542,-0.8667916968912036,-0.8618136537610699,-0.8716628404459649,-0.8532798852674479,0.4318403722237999
1247,-0.8710529319285918,-0.8739543413224073,-0.8609029515874683,-0.87114690168901,-0.852892371304305,-0.07007741519473495
1248,-0.8679580699348542,-0.8719078221501155,-0.8529668326460822,-0.8554111500972086,-0.8410716465765584,-0.0016711329414117156
1249,-0.862155194025072,-0.8679427911796206,-0.8458112765376903,-0.8632790194440361,-0.8469822409546821,-0.2914995009903897
1250,-0.8595760563945188,-0.8690938854680375,-0.8442501378616712,-0.8639239783601325,-0.847466874828844,-0.5399380756915397
1251,-0.8557075111407614,-0.8738264106913488,-0.8514055898898147,-0.8658587132288103,-0.8489199111008833,-0.5890302301004787
1252,-0.8653790354672274,-0.8716520504215336,-0.8462016555294202,-0.8536054095913793,-0.8397159183352008,-0.57409130951111
1253,-0.8563522149523635,-0.8722915117192512,-0.8445102864425762,-0.8600544828264838,-0.8445598491451428,-0.6104238290736727
1254,-0.8563522149523635,-0.8667916968912036,-0.8386558114995156,-0.8565720348721132,-0.8419443587728507,-0.6036197995402074
1255,-0.8560943592184541,-0.874338043682048,-0.8482832084575282,-0.8679223650714577,-0.8504698791642794,-0.6271760484873635
1256,-0.8563522149523635,-0.8711404174308344,-0.8443802641922479,-0.8561851033761535,-0.841653387820429,-0.17170532820192164
1257,-0.8576417386338598,-0.8717799810525921,-0.8499744734641239,-0.8649558429758956,-0.8482414261853186,-0.01717566967781669
1258,-0.8711819113770096,-0.8745938154106302,-0.8542678097311655,-0.8710178944280149,-0.8527956276326106,-0.26752735781747167
1259,-0.8684738974609649,-0.8711404174308344,-0.8499744734641239,-0.8525735449756161,-0.8389406897479418,-0.2773757330835143
1260,-0.8520967313533527,-0.8684544241703198,-0.8435995842689744,-0.858377762479796,-0.8433009523646553,-0.36306657935950365
1261,-0.864347380415006,-0.8688381265299603,-0.8452909533558184,-0.8557980815931684,-0.841362993768305,-0.42774644934999995
1262,-0.8673132629603258,-0.8784310052836016,-0.8566096153204268,-0.86624564472477,-0.849210882053305,-0.3534843763979486
1263,-0.8666685591487236,-0.8838029918046308,-0.8694895200413025,-0.8778539894461046,-0.8579303412753122,-0.21321157193296283
1264,-0.8834324701711025,-0.8876401816776024,-0.8646758736024204,-0.8821103132905411,-0.8611275728914748,-0.332905930107248
1265,-0.879563924917345,-0.8826518975162139,-0.8625942296040948,-0.8656006987068202,-0.8487264362988054,-0.4097465472590233
1266,-0.8731162420330343,-0.8720357527811741,-0.8545280623923187,-0.8555401573582035,-0.8411690423964158,-0.3381461973518484
1267,-0.8637025734404777,-0.8779193722929025,-0.8512755546294556,-0.8676644408364931,-0.8502765046926879,-0.2839801333886139
1268,-0.8744057528191649,-0.8900704032095348,-0.8633748965173372,-0.8761771659142451,-0.8566707798053509,-0.3336046324065281
1269,-0.8782744012358487,-0.8802216631937764,-0.8645457472718437,-0.8770800361671598,-0.8549220821306418,-0.11253189776051338
1270,-0.8765979392090991,-0.8802216631937764,-0.8612932395089806,-0.8782409209420644,-0.855796625358314,-0.2265867302334667
1271,-0.8666685591487236,-0.8781752335550197,-0.8668875528611053,-0.8831421779063044,-0.8594875832989859,-0.3148228491711191
1272,-0.8785322698651237,-0.8932680294607485,-0.8775557783232962,-0.8779829064200744,-0.8556022852057893,-0.21252950540271326
1273,-0.8760821116829884,-0.8827798281472724,-0.8616835274304933,-0.8684383038284126,-0.8484159510667418,-0.2958414367073443
1274,-0.8595760563945188,-0.852466292914251,-0.8488036227096175,-0.8410941946171301,-0.8278258150759773,0.09927471353552539
1275,-0.8243717723230115,-0.8363502310271237,-0.8078219988774803,-0.8187804657144009,-0.8110238572673903,-0.23804877509546565
1276,-0.8208899590886549,-0.8239434283819091,-0.8058704812097314,-0.8116864335632,-0.8056821869134754,-0.314124146871839
1277,-0.8144422762043443,-0.8235597260222687,-0.7968936248343845,-0.8092358631227391,-0.8038370465585317,-0.3990996550795178
1278,-0.8112184347621889,-0.8239434283819091,-0.7941615313236106,-0.8073011153559148,-0.8023803733063535,-0.38665609984472066
1279,-0.8068340619823208,-0.8061646264251608,-0.7875263894673078,-0.7907915007721936,-0.7899487111631392,-0.25465127258788217
1280,-0.7903280066938512,-0.8076995253972584,-0.7794601311853141,-0.7963377166525301,-0.7941246792172978,-0.4279793501164266
1281,-0.7909727234008193,-0.7856998439984026,-0.7719142871554096,-0.771057259283895,-0.7750891014096908,-0.1721877655038055
1282,-0.7647951437858836,-0.7675373524725186,-0.7531799205015044,-0.7723471513197948,-0.7760604760982333,-0.11110122162389231
1283,-0.7673741782535106,-0.77226977537179,-0.7479758820608613,-0.7553215979791189,-0.7632400584021043,-0.27807443538279436
1284,-0.7547367713817248,-0.7601188339886926,-0.7438126721243967,-0.7553215979791189,-0.7632400584021043,-0.21868473994398993
1285,-0.7547367713817248,-0.767153650112878,-0.7487564579038863,-0.7656400635627003,-0.7710099648164023,-0.4973338712044871
1286,-0.758347460901573,-0.7695837821112753,-0.7414708665351352,-0.7560954609710385,-0.7638230537770571,-0.46554291658724467
1287,-0.7602817915575978,-0.7768743571735378,-0.7497972733980337,-0.7617706712142234,-0.7680965305228702,-0.5038384568954037
1288,-0.7570579501154424,-0.7744442251751404,-0.7637180066230876,-0.7833105629213261,-0.7843157814066535,-0.4837757194446479
1289,-0.7822038617827909,-0.8001530762823739,-0.7889575058929985,-0.8039475714773675,-0.7998550173349515,-0.3203292887202071
1290,-0.8157317998858405,-0.8198504667803557,-0.8030083524385981,-0.8186514455552594,-0.8109270258065203,-0.4562268859301773
1291,-0.8083814413977265,-0.8179318654486174,-0.794551819245123,-0.802528762467498,-0.7987868237268497,-0.414787185275258
1292,-0.8079945933200335,-0.8204900304021134,-0.7950722334972121,-0.810396644712472,-0.8047112010055684,-0.5425831629673857
1293,-0.8069629511631782,-0.8071878924065592,-0.7898681950565691,-0.7897596361564305,-0.7891713881769725,-0.5049364176514153
1294,-0.7905858753231263,-0.8089785503167339,-0.7922100136558616,-0.8065271620769698,-0.8017971898117385,-0.43376859773903276
1295,-0.8113474271059724,-0.8006647092730731,-0.7916895994037725,-0.7907915007721936,-0.7899487111631392,-0.4579902774474079
1296,-0.8002573996495923,-0.7935020520513644,-0.7808912476110049,-0.7945318858596756,-0.7927648374259898,-0.5057848418719696
1297,-0.7854277032249463,-0.7993856715630927,-0.7837534674523554,-0.7986592798319959,-0.7958729003221955,-0.5317033700214534
1298,-0.7880068408554994,-0.7741883639130233,-0.7703531484793905,-0.7713152738058852,-0.7752837300123644,-0.3583087494167871
1299,-0.7654399507604122,-0.7704791046711102,-0.7508381019022119,-0.7549345761961338,-0.7629494762303181,-0.45151896329455216
1300,-0.7544788124848892,-0.7698396433733924,-0.7434223972129151,-0.7571273384849482,-0.7646002889740477,-0.42501818322900164
1301,-0.758347460901573,-0.7784092561456354,-0.7600752109387122,-0.7798279988836373,-0.7816936943048677,-0.4223730959531557
1302,-0.7718876336447228,-0.7848045086480628,-0.7600752109387122,-0.7738948644054876,-0.7772256014976916,-0.4702342034538393
1303,-0.7733061367746369,-0.7905601975287326,-0.7849243182068619,-0.7968535522243131,-0.7945130585308874,-0.3782384007152991
1304,-0.793036020609896,-0.8007926399041316,-0.7829728916093305,-0.7910494250071585,-0.7901426625350283,-0.42521781245736734
1305,-0.7686637922025674,-0.7860835335675384,-0.7651491230487785,-0.7840844130150991,-0.7848984883314573,-0.36218488360088835
1306,-0.783622364912705,-0.8029670001739471,-0.7889575058929985,-0.7914363565031184,-0.7904340097267747,-0.3489095399145673
1307,-0.7909727234008193,-0.7945253180327627,-0.7909090235607474,-0.7905334862502036,-0.7897543835519253,0.047038398779826227
1308,-0.7944545237398101,-0.8014322035258895,-0.7764678760836043,-0.7913073492421233,-0.7903369901462423,0.38196633667042856
1309,-0.7892963645369957,-0.7996415456157148,-0.7759474748415461,-0.7962087093915351,-0.7940279480869141,-0.2184019318704718
1310,-0.7938097167652817,-0.7977229442839765,-0.8010568347708492,-0.8169747252085715,-0.8096644920458936,0.07152625079268903
1311,-0.8215347789585491,-0.8241992896440263,-0.803268514029534,-0.816071854955657,-0.8089841886402596,-0.13447447711171312
1312,-0.8063182344562101,-0.8167807711602004,-0.7919497479846773,-0.8116864335632,-0.8056821869134754,-0.38958399519408465
1313,-0.8041260480662761,-0.8105134492888315,-0.7896079423954159,-0.7951768318776253,-0.7932506251007475,-0.45153559906358265
1314,-0.7947123923690851,-0.8023275388762292,-0.7919497479846773,-0.8110415907304219,-0.8051963992387176,-0.23645174126853982
1315,-0.8139264615735993,-0.8116645435772484,-0.7942915665839697,-0.7936290156067608,-0.792085499701289,-0.19965342017312374
1316,-0.7905858753231263,-0.8070599617755007,-0.7829728916093305,-0.7911784322681535,-0.7902400708961964,-0.24410419502255945
1317,-0.7810433304450781,-0.7968276089336367,-0.7927304148979198,-0.8000780888418654,-0.7969415830414195,0.06126198130088444
1318,-0.8015469104357229,-0.7933741214203058,-0.7892176544739035,-0.7781512785369494,-0.7804308720940923,0.14259425609088866
1319,-0.7783353165290334,-0.7860835335675384,-0.7648889614578427,-0.783439570182321,-0.7844127131980102,-0.10000516368056386
1320,-0.7783353165290334,-0.7766185982354606,-0.7604654988602245,-0.7588040588316359,-0.7658626220737013,0.003219783153548652
1321,-0.758347460901573,-0.7601188339886926,-0.742121407117801,-0.7455189808654671,-0.7558592963213564,-0.08676309153230383
1322,-0.748675936575107,-0.756025872387139,-0.7345755630878964,-0.7532578558494459,-0.7616866540195426,-0.24222435312211552
1323,-0.7460969021074801,-0.7616537201702854,-0.7457642028021765,-0.7640923504770075,-0.7698453159867551,-0.2758785138707714
1324,-0.7705980196956659,-0.7787929585052761,-0.7689220450637307,-0.7683486614232977,-0.7730495331130465,0.11052049340012814
1325,-0.7677611165987639,-0.7848045086480628,-0.774256105754702,-0.7909204177461635,-0.7900457307436717,-0.09528060527590827
1326,-0.7886515446671016,-0.8052692910748209,-0.7911691851516832,-0.810525651973467,-0.804808220586101,-0.1508607096067334
1327,-0.8118632546320831,-0.8222806883122882,-0.816408671411563,-0.8363219449138851,-0.824232654277109,0.05706976750520413
1328,-0.8332695102265313,-0.8360944592985415,-0.8188805122611837,-0.8252295389495053,-0.8158802290576697,-0.19927079748542276
1329,-0.8228242897446796,-0.8369897946488813,-0.8141968880726299,-0.8337422640272574,-0.8222900052305108,-0.1070587297494863
1330,-0.833140621045674,-0.850164002013377,-0.8478929205360158,-0.8641818896969508,-0.8452104923506789,0.037755639660819816
1331,-0.8486150212819222,-0.8497802996537364,-0.8559591788180095,-0.8541213483483342,-0.8376350138780815,0.3009501414920034
1332,-0.855062704166233,-0.8647451649284068,-0.8590815602502959,-0.8659876302027799,-0.8441579753811067,0.3339721430175011
1333,-0.8486150212819222,-0.8563033804631824,-0.8416480666012255,-0.8459955547665419,-0.8290680695370019,-0.27566224887337515
1334,-0.8455201592881847,-0.8463268121404055,-0.8342323489018977,-0.8462534790015067,-0.8292624974787025,-0.2585274067719834
1335,-0.8464228348919881,-0.8339199967046862,-0.8330614981473912,-0.8199412473041338,-0.809402905384732,-0.27053843201198813
1336,-0.8299167796035187,-0.837373497008522,-0.8235641364497376,-0.8396753985054072,-0.8242977185976627,-0.2800374561283907
